global_time,timestamp,Outer forearm sensor value (1),Inner forearm sensor value (2),angle
1691507137.1594532,14804436.0,320.0,337.0,
1691507137.1594532,14806004.0,319.0,323.0,
1691507137.1594532,14807576.0,319.0,314.0,
1691507137.1604538,14809144.0,318.0,310.0,
1691507137.1604538,14810716.0,316.0,323.0,
1691507137.1604538,14812284.0,318.0,326.0,
1691507137.1604538,14813852.0,323.0,326.0,
1691507137.161453,14815424.0,321.0,358.0,
1691507137.161453,14816992.0,320.0,371.0,
1691507137.161453,14818560.0,322.0,374.0,
1691507137.161453,14820132.0,325.0,370.0,
1691507137.1624534,14821700.0,324.0,358.0,
1691507137.1624534,14823268.0,322.0,350.0,
1691507137.1624534,14824836.0,321.0,330.0,
1691507137.1624534,14826408.0,320.0,326.0,
1691507137.163452,14827976.0,319.0,315.0,
1691507137.163452,14829548.0,316.0,313.0,
1691507137.163452,14831116.0,317.0,318.0,
1691507137.163452,14832684.0,317.0,328.0,
1691507137.163452,14834256.0,319.0,345.0,
1691507137.1644533,14835824.0,322.0,363.0,
1691507137.2148082,14837392.0,323.0,371.0,
1691507137.2148082,14838960.0,321.0,373.0,
1691507137.2158074,14840532.0,323.0,366.0,
1691507137.2158074,14842100.0,324.0,357.0,
1691507137.2158074,14843672.0,324.0,349.0,
1691507137.2158074,14845240.0,321.0,323.0,
1691507137.2168086,14846808.0,317.0,317.0,
1691507137.2168086,14848380.0,317.0,314.0,
1691507137.2168086,14849948.0,317.0,315.0,
1691507137.2168086,14851516.0,316.0,322.0,
1691507137.2178078,14853088.0,316.0,330.0,
1691507137.2178078,14854656.0,320.0,346.0,
1691507137.2178078,14856224.0,321.0,359.0,
1691507137.2178078,14857796.0,322.0,370.0,
1691507137.2178078,14859364.0,324.0,371.0,
1691507137.218807,14860932.0,321.0,386.0,
1691507137.218807,14862504.0,325.0,340.0,
1691507137.218807,14864072.0,328.0,323.0,
1691507137.218807,14865640.0,322.0,321.0,
1691507137.2198076,14867212.0,321.0,320.0,
1691507137.2198076,14868780.0,320.0,313.0,
1691507137.2198076,14870352.0,315.0,315.0,
1691507137.2198076,14871920.0,316.0,335.0,
1691507137.2208085,14873488.0,317.0,339.0,
1691507137.2208085,14875060.0,319.0,356.0,
1691507137.2208085,14876628.0,320.0,366.0,
1691507137.2208085,14878196.0,320.0,390.0,
1691507137.2208085,14879772.0,328.0,347.0,
1691507137.221809,14881336.0,328.0,361.0,
1691507137.221809,14882904.0,325.0,343.0,
1691507137.221809,14884476.0,320.0,331.0,
1691507137.2228084,14886044.0,320.0,323.0,
1691507137.2228084,14887612.0,318.0,321.0,
1691507137.2228084,14889184.0,314.0,313.0,
1691507137.2228084,14890752.0,317.0,311.0,
1691507137.2228084,14892324.0,319.0,316.0,
1691507137.223808,14893892.0,318.0,332.0,
1691507137.223808,14895460.0,320.0,349.0,
1691507137.223808,14897028.0,323.0,375.0,
1691507137.2758062,14898600.0,323.0,386.0,
1691507137.2758062,14900168.0,326.0,377.0,
1691507137.2758062,14901740.0,324.0,356.0,
1691507137.2768068,14903316.0,323.0,338.0,
1691507137.2768068,14904876.0,322.0,323.0,
1691507137.2768068,14906448.0,323.0,320.0,
1691507137.2768068,14908016.0,316.0,310.0,
1691507137.277806,14909584.0,314.0,315.0,
1691507137.277806,14911156.0,317.0,318.0,
1691507137.277806,14912724.0,319.0,340.0,
1691507137.277806,14914292.0,320.0,354.0,
1691507137.2788062,14915864.0,323.0,362.0,
1691507137.2788062,14917432.0,321.0,365.0,
1691507137.2788062,14919000.0,323.0,363.0,
1691507137.2788062,14920572.0,324.0,364.0,
1691507137.2788062,14922140.0,323.0,354.0,
1691507137.279806,14923708.0,321.0,343.0,
1691507137.279806,14925276.0,322.0,321.0,
1691507137.279806,14926856.0,318.0,325.0,
1691507137.279806,14928416.0,318.0,311.0,
1691507137.2808082,14929984.0,322.0,307.0,
1691507137.2808082,14931556.0,319.0,314.0,
1691507137.2808082,14933124.0,319.0,328.0,
1691507137.2808082,14934696.0,319.0,340.0,
1691507137.2808082,14936264.0,322.0,365.0,
1691507137.281806,14937832.0,323.0,381.0,
1691507137.281806,14939404.0,322.0,382.0,
1691507137.281806,14940972.0,326.0,390.0,
1691507137.281806,14942540.0,324.0,374.0,
1691507137.282806,14944112.0,322.0,364.0,
1691507137.282806,14945680.0,321.0,333.0,
1691507137.282806,14947248.0,323.0,316.0,
1691507137.282806,14948820.0,321.0,304.0,
1691507137.2838063,14950388.0,318.0,294.0,
1691507137.2838063,14951956.0,317.0,276.0,
1691507137.2838063,14953528.0,318.0,282.0,
1691507137.2838063,14955096.0,319.0,346.0,
1691507137.2838063,14956664.0,320.0,385.0,
1691507137.2848096,14958236.0,321.0,385.0,
1691507137.336085,14959804.0,322.0,376.0,
1691507137.336085,14961376.0,326.0,368.0,
1691507137.3370855,14962944.0,325.0,364.0,
1691507137.3370855,14964512.0,325.0,359.0,
1691507137.3380852,14966084.0,321.0,333.0,
1691507137.3380852,14967652.0,318.0,320.0,
1691507137.3380852,14969220.0,317.0,306.0,
1691507137.3380852,14970792.0,315.0,315.0,
1691507137.339085,14972360.0,316.0,327.0,
1691507137.339085,14973928.0,317.0,336.0,
1691507137.339085,14975500.0,317.0,351.0,
1691507137.3400855,14977068.0,319.0,366.0,
1691507137.3400855,14978636.0,323.0,371.0,
1691507137.3400855,14980204.0,323.0,374.0,
1691507137.3400855,14981776.0,325.0,364.0,
1691507137.3410852,14983344.0,326.0,352.0,
1691507137.3410852,14984916.0,325.0,337.0,
1691507137.3410852,14986484.0,321.0,329.0,
1691507137.3420844,14988052.0,317.0,323.0,
1691507137.3420844,14989624.0,317.0,320.0,
1691507137.3420844,14991192.0,317.0,312.0,
1691507137.3420844,14992760.0,320.0,313.0,
1691507137.343085,14994332.0,318.0,349.0,
1691507137.343085,14995900.0,328.0,346.0,
1691507137.343085,14997468.0,325.0,349.0,
1691507137.344085,14999040.0,324.0,364.0,
1691507137.344085,15000608.0,321.0,371.0,
1691507137.344085,15002176.0,323.0,366.0,
1691507137.3450856,15003748.0,319.0,354.0,
1691507137.3450856,15005316.0,322.0,337.0,
1691507137.3450856,15006888.0,319.0,317.0,
1691507137.346084,15008456.0,315.0,310.0,
1691507137.346084,15010024.0,313.0,321.0,
1691507137.346084,15011596.0,313.0,335.0,
1691507137.3470848,15013164.0,324.0,310.0,
1691507137.3470848,15014732.0,319.0,331.0,
1691507137.3470848,15016300.0,321.0,358.0,
1691507137.3470848,15017872.0,322.0,365.0,
1691507137.3480866,15019440.0,324.0,368.0,
1691507137.3480866,15021008.0,324.0,365.0,
1691507137.4024758,15022580.0,322.0,361.0,65.29778348767073
1691507137.4034765,15024156.0,323.0,363.0,65.29778348767073
1691507137.4034765,15025720.0,320.0,343.0,65.29778348767073
1691507137.4034765,15027288.0,318.0,328.0,65.29778348767073
1691507137.4044757,15028856.0,324.0,314.0,65.29778348767073
1691507137.4044757,15030424.0,318.0,321.0,65.29778348767073
1691507137.4044757,15031996.0,320.0,316.0,65.29778348767073
1691507137.405476,15033564.0,321.0,321.0,65.29778348767073
1691507137.405476,15035136.0,318.0,355.0,65.29778348767073
1691507137.405476,15036704.0,316.0,390.0,65.29778348767073
1691507137.406476,15038272.0,318.0,380.0,65.29778348767073
1691507137.406476,15039844.0,324.0,352.0,65.29778348767073
1691507137.406476,15041412.0,325.0,313.0,65.29778348767073
1691507137.406476,15042980.0,322.0,298.0,65.29778348767073
1691507137.4074762,15044552.0,319.0,348.0,65.29778348767073
1691507137.4074762,15046120.0,330.0,325.0,65.29778348767073
1691507137.4074762,15047700.0,324.0,319.0,65.29778348767073
1691507137.4074762,15049260.0,317.0,321.0,65.29778348767073
1691507137.4084756,15050828.0,313.0,326.0,65.29778348767073
1691507137.4084756,15052400.0,312.0,335.0,65.29778348767073
1691507137.4084756,15053968.0,319.0,365.0,65.29778348767073
1691507137.4084756,15055536.0,322.0,363.0,65.29778348767073
1691507137.409475,15057108.0,324.0,349.0,65.29778348767073
1691507137.409475,15058676.0,326.0,356.0,65.29778348767073
1691507137.409475,15060244.0,324.0,379.0,65.29778348767073
1691507137.409475,15061816.0,324.0,359.0,65.29778348767073
1691507137.4104755,15063384.0,329.0,333.0,65.29778348767073
1691507137.4104755,15064952.0,322.0,345.0,65.29778348767073
1691507137.4104755,15066520.0,316.0,332.0,65.29778348767073
1691507137.4104755,15068092.0,316.0,328.0,65.29778348767073
1691507137.411476,15069660.0,313.0,319.0,65.29778348767073
1691507137.411476,15071228.0,317.0,324.0,65.29778348767073
1691507137.411476,15072800.0,322.0,329.0,65.29778348767073
1691507137.4124758,15074368.0,319.0,331.0,65.29778348767073
1691507137.4124758,15075940.0,321.0,336.0,65.29778348767073
1691507137.4124758,15077508.0,323.0,343.0,65.29778348767073
1691507137.4124758,15079076.0,324.0,338.0,65.29778348767073
1691507137.4134753,15080648.0,325.0,369.0,65.29778348767073
1691507137.4134753,15082216.0,326.0,380.0,65.29778348767073
1691507137.4134753,15083784.0,320.0,366.0,65.29778348767073
1691507137.4134753,15085356.0,325.0,350.0,65.29778348767073
1691507137.4134753,15086924.0,317.0,332.0,65.29778348767073
1691507137.4614756,15088492.0,317.0,332.0,16.429650666720157
1691507137.4614756,15090064.0,316.0,308.0,16.429650666720157
1691507137.4624755,15091632.0,320.0,297.0,16.429650666720157
1691507137.4624755,15093200.0,314.0,309.0,16.429650666720157
1691507137.4624755,15094772.0,317.0,331.0,16.429650666720157
1691507137.4624755,15096340.0,319.0,362.0,16.429650666720157
1691507137.4634757,15097908.0,321.0,367.0,23.8478401146262
1691507137.4634757,15099480.0,323.0,366.0,23.8478401146262
1691507137.4634757,15101048.0,325.0,387.0,23.8478401146262
1691507137.4634757,15102616.0,325.0,365.0,23.8478401146262
1691507137.464476,15104188.0,324.0,353.0,23.8478401146262
1691507137.464476,15105756.0,322.0,338.0,23.8478401146262
1691507137.464476,15107324.0,318.0,291.0,23.8478401146262
1691507137.464476,15108896.0,320.0,311.0,23.8478401146262
1691507137.464476,15110464.0,316.0,301.0,23.8478401146262
1691507137.465475,15112036.0,315.0,294.0,23.8478401146262
1691507137.465475,15113604.0,317.0,339.0,23.8478401146262
1691507137.4664755,15115172.0,317.0,355.0,23.8478401146262
1691507137.4664755,15116744.0,320.0,359.0,23.8478401146262
1691507137.4664755,15118312.0,321.0,372.0,23.8478401146262
1691507137.4664755,15119880.0,325.0,392.0,23.8478401146262
1691507137.4674754,15121452.0,324.0,395.0,23.8478401146262
1691507137.4674754,15123020.0,318.0,369.0,23.8478401146262
1691507137.4674754,15124588.0,323.0,337.0,23.8478401146262
1691507137.4674754,15126160.0,325.0,304.0,23.8478401146262
1691507137.468475,15127728.0,321.0,275.0,23.8478401146262
1691507137.468475,15129296.0,324.0,277.0,23.8478401146262
1691507137.468475,15130868.0,326.0,312.0,23.8478401146262
1691507137.468475,15132436.0,321.0,329.0,23.8478401146262
1691507137.4694767,15134004.0,312.0,343.0,23.8478401146262
1691507137.4694767,15135576.0,315.0,347.0,23.8478401146262
1691507137.4694767,15137144.0,320.0,386.0,23.8478401146262
1691507137.4694767,15138712.0,319.0,388.0,23.8478401146262
1691507137.4704754,15140284.0,326.0,437.0,23.8478401146262
1691507137.4704754,15141852.0,329.0,395.0,23.8478401146262
1691507137.4704754,15143424.0,313.0,333.0,23.8478401146262
1691507137.4704754,15144992.0,316.0,317.0,23.8478401146262
1691507137.5234754,15146560.0,331.0,255.0,23.27567569364815
1691507137.5234754,15148128.0,323.0,266.0,23.27567569364815
1691507137.524475,15149700.0,319.0,310.0,23.27567569364815
1691507137.524475,15151268.0,313.0,323.0,23.27567569364815
1691507137.524475,15152836.0,317.0,341.0,23.27567569364815
1691507137.524475,15154408.0,315.0,341.0,23.27567569364815
1691507137.5254755,15155976.0,316.0,355.0,23.27567569364815
1691507137.5254755,15157548.0,323.0,372.0,23.27567569364815
1691507137.5254755,15159116.0,328.0,396.0,23.27567569364815
1691507137.5254755,15160684.0,324.0,385.0,23.27567569364815
1691507137.5264752,15162256.0,320.0,363.0,23.27567569364815
1691507137.5264752,15163824.0,321.0,324.0,23.27567569364815
1691507137.5264752,15165392.0,319.0,331.0,23.27567569364815
1691507137.5274754,15166964.0,315.0,362.0,23.27567569364815
1691507137.5274754,15168540.0,321.0,311.0,23.27567569364815
1691507137.5274754,15170100.0,322.0,279.0,23.27567569364815
1691507137.5284753,15171668.0,323.0,293.0,23.27567569364815
1691507137.5284753,15173240.0,319.0,307.0,23.27567569364815
1691507137.5284753,15174808.0,317.0,324.0,23.27567569364815
1691507137.5284753,15176380.0,325.0,332.0,23.27567569364815
1691507137.529476,15177948.0,323.0,349.0,26.35316978604744
1691507137.529476,15179516.0,329.0,436.0,26.35316978604744
1691507137.529476,15181088.0,324.0,446.0,26.35316978604744
1691507137.529476,15182656.0,324.0,387.0,26.35316978604744
1691507137.529476,15184224.0,322.0,294.0,26.35316978604744
1691507137.530476,15185796.0,324.0,228.0,26.35316978604744
1691507137.530476,15187364.0,321.0,236.0,26.35316978604744
1691507137.530476,15188932.0,315.0,314.0,26.35316978604744
1691507137.530476,15190504.0,311.0,351.0,26.35316978604744
1691507137.5314755,15192080.0,313.0,361.0,26.35316978604744
1691507137.5314755,15193644.0,313.0,358.0,26.35316978604744
1691507137.5314755,15195212.0,316.0,378.0,26.35316978604744
1691507137.5314755,15196780.0,330.0,368.0,26.35316978604744
1691507137.5324757,15198348.0,326.0,362.0,26.35316978604744
1691507137.5324757,15199920.0,322.0,373.0,26.35316978604744
1691507137.5324757,15201488.0,323.0,400.0,26.35316978604744
1691507137.5324757,15203056.0,325.0,444.0,26.35316978604744
1691507137.5334752,15204628.0,321.0,327.0,26.35316978604744
1691507137.5334752,15206196.0,320.0,240.0,26.35316978604744
1691507137.5334752,15207764.0,317.0,211.0,26.35316978604744
1691507137.5874758,15209336.0,322.0,285.0,32.17225185550594
1691507137.5874758,15210904.0,325.0,342.0,32.17225185550594
1691507137.5874758,15212476.0,320.0,355.0,32.17225185550594
1691507137.5884757,15214044.0,321.0,354.0,32.17225185550594
1691507137.5884757,15215612.0,311.0,307.0,32.17225185550594
1691507137.5884757,15217184.0,324.0,406.0,32.17225185550594
1691507137.5884757,15218752.0,328.0,378.0,32.17225185550594
1691507137.589476,15220320.0,320.0,386.0,32.17225185550594
1691507137.589476,15221888.0,315.0,361.0,32.17225185550594
1691507137.589476,15223460.0,316.0,409.0,32.17225185550594
1691507137.589476,15225028.0,323.0,536.0,32.17225185550594
1691507137.589476,15226600.0,329.0,444.0,32.17225185550594
1691507137.590475,15228168.0,327.0,223.0,32.17225185550594
1691507137.590475,15229736.0,311.0,88.0,32.17225185550594
1691507137.590475,15231220.0,314.0,102.0,32.17225185550594
1691507137.590475,15232788.0,317.0,294.0,32.17225185550594
1691507137.5914755,15234360.0,321.0,424.0,32.17225185550594
1691507137.5914755,15235928.0,317.0,370.0,32.17225185550594
1691507137.5914755,15237496.0,322.0,356.0,32.17225185550594
1691507137.5914755,15239068.0,317.0,357.0,32.17225185550594
1691507137.5924754,15240636.0,325.0,347.0,32.17225185550594
1691507137.5924754,15242204.0,315.0,477.0,32.17225185550594
1691507137.5924754,15243776.0,324.0,501.0,32.17225185550594
1691507137.5924754,15245344.0,328.0,356.0,32.17225185550594
1691507137.593475,15246912.0,327.0,261.0,32.17225185550594
1691507137.593475,15248480.0,318.0,273.0,32.17225185550594
1691507137.593475,15250052.0,316.0,346.0,32.17225185550594
1691507137.593475,15251620.0,324.0,351.0,32.17225185550594
1691507137.5944755,15253192.0,332.0,315.0,32.17225185550594
1691507137.5944755,15254760.0,309.0,322.0,32.17225185550594
1691507137.5944755,15256328.0,315.0,345.0,32.17225185550594
1691507137.5944755,15257900.0,312.0,343.0,32.17225185550594
1691507137.5944755,15259468.0,326.0,413.0,32.17225185550594
1691507137.5954757,15261036.0,318.0,452.0,32.17225185550594
1691507137.5954757,15262608.0,330.0,341.0,32.17225185550594
1691507137.5954757,15264176.0,320.0,296.0,32.17225185550594
1691507137.5954757,15265744.0,322.0,361.0,32.17225185550594
1691507137.5964758,15267316.0,317.0,307.0,87.58381631078626
1691507137.5964758,15268892.0,318.0,275.0,87.58381631078626
1691507137.5964758,15270456.0,326.0,292.0,87.58381631078626
1691507137.5964758,15272024.0,320.0,416.0,87.58381631078626
1691507137.6504755,15273592.0,315.0,265.0,94.72886080157964
1691507137.6504755,15275160.0,323.0,247.0,94.72886080157964
1691507137.6514826,15276732.0,315.0,276.0,94.72886080157964
1691507137.6514826,15278300.0,317.0,383.0,94.72886080157964
1691507137.6514826,15279872.0,328.0,437.0,94.72886080157964
1691507137.6514826,15281440.0,327.0,423.0,94.72886080157964
1691507137.6524749,15283008.0,324.0,405.0,94.72886080157964
1691507137.6524749,15284576.0,321.0,375.0,94.72886080157964
1691507137.6524749,15286148.0,316.0,327.0,94.72886080157964
1691507137.6524749,15287716.0,321.0,279.0,94.72886080157964
1691507137.6534758,15289288.0,318.0,320.0,94.72886080157964
1691507137.6534758,15290856.0,321.0,339.0,94.72886080157964
1691507137.6534758,15292432.0,324.0,309.0,94.72886080157964
1691507137.6534758,15293996.0,307.0,293.0,94.72886080157964
1691507137.6534758,15295564.0,312.0,324.0,94.72886080157964
1691507137.6544745,15297132.0,320.0,352.0,94.72886080157964
1691507137.6544745,15298704.0,323.0,351.0,94.72886080157964
1691507137.6544745,15300272.0,329.0,383.0,94.72886080157964
1691507137.6544745,15301840.0,327.0,439.0,94.72886080157964
1691507137.6554756,15303412.0,322.0,399.0,94.72886080157964
1691507137.6554756,15304980.0,326.0,329.0,94.72886080157964
1691507137.6554756,15306548.0,324.0,263.0,94.72886080157964
1691507137.6554756,15308120.0,316.0,298.0,94.72886080157964
1691507137.6564767,15309688.0,329.0,407.0,94.72886080157964
1691507137.6564767,15311256.0,322.0,399.0,94.72886080157964
1691507137.6564767,15312828.0,311.0,349.0,94.72886080157964
1691507137.6564767,15314396.0,318.0,281.0,94.72886080157964
1691507137.6574757,15315964.0,315.0,255.0,94.72886080157964
1691507137.6574757,15317536.0,308.0,245.0,94.72886080157964
1691507137.6574757,15319104.0,312.0,362.0,94.72886080157964
1691507137.6574757,15320676.0,325.0,409.0,94.72886080157964
1691507137.6574757,15322244.0,330.0,387.0,94.72886080157964
1691507137.6584752,15323812.0,338.0,363.0,94.72886080157964
1691507137.6584752,15325384.0,328.0,352.0,94.72886080157964
1691507137.6584752,15326952.0,310.0,320.0,94.72886080157964
1691507137.6584752,15328520.0,318.0,321.0,94.72886080157964
1691507137.6584752,15330092.0,326.0,383.0,94.72886080157964
1691507137.659476,15331660.0,322.0,353.0,94.72886080157964
1691507137.659476,15333228.0,312.0,327.0,94.72886080157964
1691507137.659476,15334796.0,310.0,316.0,94.72886080157964
1691507137.7127998,15336368.0,309.0,271.0,132.2652140075136
1691507137.7127998,15337936.0,317.0,348.0,132.2652140075136
1691507137.713799,15339504.0,315.0,327.0,132.2652140075136
1691507137.713799,15341076.0,330.0,319.0,132.2652140075136
1691507137.713799,15342644.0,335.0,392.0,132.2652140075136
1691507137.713799,15344216.0,339.0,421.0,132.2652140075136
1691507137.7147987,15345784.0,322.0,392.0,132.2652140075136
1691507137.7147987,15347352.0,329.0,327.0,132.2652140075136
1691507137.7147987,15348920.0,316.0,371.0,132.2652140075136
1691507137.7157989,15350492.0,305.0,342.0,132.2652140075136
1691507137.7157989,15352060.0,308.0,298.0,132.2652140075136
1691507137.7157989,15353632.0,318.0,347.0,132.2652140075136
1691507137.7157989,15355200.0,316.0,344.0,132.2652140075136
1691507137.7167988,15356768.0,316.0,290.0,132.2652140075136
1691507137.7167988,15358340.0,324.0,337.0,132.2652140075136
1691507137.7167988,15359908.0,321.0,361.0,132.2652140075136
1691507137.7177997,15361480.0,326.0,366.0,132.2652140075136
1691507137.7177997,15363048.0,340.0,353.0,132.2652140075136
1691507137.7177997,15364616.0,328.0,360.0,132.2652140075136
1691507137.718799,15366184.0,322.0,347.0,132.2652140075136
1691507137.718799,15367756.0,321.0,344.0,132.2652140075136
1691507137.718799,15369324.0,311.0,320.0,132.2652140075136
